SOC Group,SOC Code,SOC Title,SOC Definition,Unnamed: 4,soc_code_clean,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,occ_code_clean,major_group_code,major_group_title,employment_weight,economic_value_total,economic_value_percentage
Detailed,37-3019,"Grounds Maintenance Workers, All Other",All grounds maintenance workers not listed separately.,,373019,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,37-3019,"Grounds Maintenance Workers, All Other",detailed,11980.0,7.4,,,,,22.37,46540.0,1.4,14.14,16.86,20.82,25.86,36.03,29410.0,35080.0,43310.0,53800.0,74940.0,,,373019,37-0000,Building and Grounds Cleaning and Maintenance Occupations,8.382629679910895e-05,557549200.0,0.00584382690887697
Detailed,39-1013,First-Line Supervisors of Gambling Services Workers,"Directly supervise and coordinate activities of workers in assigned gambling areas. May circulate among tables, observe operations, and ensure that stations and games are covered for each shift. May verify and pay off jackpots. May reset slot machines after payoffs and make repairs or adjustments to slot machines or recommend removal of slot machines for repair. May plan and organize activities and services for guests in hotels/casinos.",,391013,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,25100.0,0.9,,,,,29.86,62110.0,0.6,17.9,23.32,29.43,35.62,39.56,37230.0,48510.0,61210.0,74080.0,82290.0,,,391013,39-0000,Personal Care and Service Occupations,0.00017562938644888435,1558961000.0,0.01633990012305596
Detailed,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",Directly supervise and coordinate activities of entertainment and recreation related workers.,,391014,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,88140.0,1.1,,,,,24.35,50650.0,0.6,15.1,17.9,22.14,28.63,36.32,31400.0,37220.0,46060.0,59540.0,75550.0,,,391014,39-0000,Personal Care and Service Occupations,0.0006167320367173174,4464291000.0,0.04679146499512021
Detailed,39-1022,First-Line Supervisors of Personal Service Workers,Supervise and coordinate activities of personal service workers.,,391022,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-1022,First-Line Supervisors of Personal Service Workers,detailed,106440.0,1.7,,,,,24.08,50090.0,0.6,15.06,17.99,22.45,28.08,34.62,31330.0,37430.0,46690.0,58410.0,72000.0,,,391022,39-0000,Personal Care and Service Occupations,0.0007447805535306474,5331579600.0,0.05588175596575067
Detailed,39-2011,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",,392011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-2011,Animal Trainers,detailed,19240.0,3.5,,,,,21.59,44910.0,1.6,13.92,15.92,18.66,23.59,31.4,28960.0,33120.0,38810.0,49080.0,65320.0,,,392011,39-0000,Personal Care and Service Occupations,0.0001346258723217743,864068400.0,0.009056539166463281
Detailed,39-2021,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks. Excludes “Veterinary Assistants and Laboratory Animal Caretakers” (31-9096) and “Farmworkers, Farm, Ranch, and Aquacultural Animals” (45-2093).",,392021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-2021,Animal Caretakers,detailed,268830.0,3.0,,,,,16.12,33530.0,0.5,11.15,13.47,15.0,17.41,21.67,23180.0,28030.0,31200.0,36220.0,45080.0,,,392021,39-0000,Personal Care and Service Occupations,0.0018810537035479516,9013869900.0,0.09447685598820008
Detailed,39-3011,Gambling Dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gambling equipment. Distribute winnings or collect players’ money or chips. May compare the house’s hand against players’ hands.",,393011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3011,Gambling Dealers,detailed,80570.0,1.1,,,,,19.25,40030.0,1.0,10.29,11.23,15.5,22.6,36.16,21410.0,23350.0,32240.0,47010.0,75200.0,,,393011,39-0000,Personal Care and Service Occupations,0.0005637633333142077,3225217100.0,0.033804389775736646
Detailed,39-3012,Gambling and Sports Book Writers and Runners,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number-generating equipment and announce the numbers for patrons. Receive, verify, and record patrons’ wagers. Scan and process winning tickets presented by patrons and pay out winnings for those wagers.",,393012,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3012,Gambling and Sports Book Writers and Runners,detailed,8700.0,4.3,,,,,15.4,32030.0,1.6,10.38,11.66,14.02,17.25,20.88,21580.0,24260.0,29170.0,35880.0,43440.0,,,393012,39-0000,Personal Care and Service Occupations,6.0875524386665095e-05,278661000.0,0.00292072278151339
Detailed,39-3019,"Gambling Service Workers, All Other",All gambling service workers not listed separately.,,393019,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3019,"Gambling Service Workers, All Other",detailed,13300.0,3.9,,,,,17.14,35650.0,1.5,11.0,13.12,15.72,18.39,24.55,22880.0,27290.0,32710.0,38260.0,51070.0,,,393019,39-0000,Personal Care and Service Occupations,9.306258325777538e-05,474145000.0,0.004969644490045849
Detailed,39-3021,Motion Picture Projectionists,Set up and operate motion picture projection and related sound reproduction equipment.,,393021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3021,Motion Picture Projectionists,detailed,2610.0,10.1,,,,,21.06,43800.0,3.7,10.98,13.0,16.9,22.24,39.18,22840.0,27040.0,35160.0,46260.0,81490.0,,,393021,39-0000,Personal Care and Service Occupations,1.826265731599953e-05,114318000.0,0.0011981984810829206
Detailed,39-3031,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",,393031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,117560.0,2.4,,,,,14.67,30520.0,0.6,10.45,12.1,14.32,16.73,18.16,21730.0,25170.0,29780.0,34800.0,37780.0,,,393031,39-0000,Personal Care and Service Occupations,0.000822589269758201,3587931200.0,0.037606096275914734
Detailed,39-3091,Amusement and Recreation Attendants,"Perform a variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides.",,393091,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3091,Amusement and Recreation Attendants,detailed,361680.0,1.0,,,,,14.54,30240.0,0.5,10.31,11.9,14.13,16.58,18.31,21450.0,24750.0,29390.0,34490.0,38080.0,,,393091,39-0000,Personal Care and Service Occupations,0.0025307424896746015,10937203200.0,0.11463584266288125
Detailed,39-3092,Costume Attendants,"Select, fit, and take care of costumes for cast members, and aid entertainers. May assist with multiple costume changes during performances.",,393092,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3092,Costume Attendants,detailed,6300.0,5.1,,,,,28.96,60230.0,1.9,16.07,18.68,25.18,36.62,45.71,33430.0,38860.0,52370.0,76170.0,95070.0,,,393092,39-0000,Personal Care and Service Occupations,4.408227627999886e-05,379449000.0,0.003977109601711307
Detailed,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",,393093,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,14720.0,4.6,,,,,16.63,34590.0,1.8,10.37,13.08,16.08,18.51,22.75,21580.0,27210.0,33450.0,38490.0,47320.0,,,393093,39-0000,Personal Care and Service Occupations,0.0001029985883875529,509164800.0,0.005336696670523356
Detailed,39-3099,"Entertainment Attendants and Related Workers, All Other",All entertainment attendants and related workers not listed separately.,,393099,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,7320.0,6.9,,,,,16.67,34670.0,1.5,10.66,12.81,16.0,18.81,23.8,22170.0,26650.0,33280.0,39110.0,49500.0,,,393099,39-0000,Personal Care and Service Occupations,5.1219406725332015e-05,253784400.0,0.002659984277213915
Detailed,39-4011,Embalmers,Prepare bodies for interment in conformity with legal requirements.,,394011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-4011,Embalmers,detailed,3380.0,5.6,,,,,27.26,56690.0,1.5,17.0,21.7,26.01,30.34,38.29,35360.0,45130.0,54090.0,63100.0,79650.0,,,394011,39-0000,Personal Care and Service Occupations,2.3650491083554947e-05,191612200.0,0.0020083403050871846
Detailed,39-4012,Crematory Operators,"Operate crematory equipment to reduce human or animal remains to bone fragments in accordance with state and local regulations. Duties may include preparing the body for cremation and performing general maintenance on crematory equipment. May use traditional flame-based cremation, calcination, or alkaline hydrolysis.",,394012,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-4012,Crematory Operators,detailed,3220.0,10.7,,,,,21.3,44290.0,1.7,15.0,16.82,20.03,24.1,29.14,31200.0,34980.0,41670.0,50120.0,60600.0,,,394012,39-0000,Personal Care and Service Occupations,2.2530941209777196e-05,142613800.0,0.0014947745634236378
Detailed,39-4021,Funeral Attendants,"Perform a variety of tasks during funeral, such as placing casket in parlor or chapel prior to service, arranging floral offerings or lights around casket, directing or escorting mourners, closing casket, and issuing and storing funeral equipment.",,394021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-4021,Funeral Attendants,detailed,32620.0,1.8,,,,,16.92,35200.0,0.8,11.6,13.86,16.27,18.32,22.39,24120.0,28820.0,33850.0,38110.0,46580.0,,,394021,39-0000,Personal Care and Service Occupations,0.00022824823051643855,1148224000.0,0.012034852365707548
Detailed,39-4031,"Morticians, Undertakers, and Funeral Arrangers","Perform various tasks to arrange and direct individual funeral services, such as coordinating transportation of body to mortuary, interviewing family or other authorized person to arrange details, selecting pallbearers, aiding with the selection of officials for religious rites, and providing transportation for mourners. Excludes “Funeral Home Managers” (11-9171).",,394031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,24200.0,2.8,,,,,27.9,58020.0,1.1,14.74,18.9,24.53,34.28,44.17,30660.0,39320.0,51030.0,71300.0,91870.0,,,394031,39-0000,Personal Care and Service Occupations,0.00016933191840888453,1404084000.0,0.014716591578866244
Detailed,39-5011,Barbers,"Provide barbering services, such as cutting, trimming, shampooing, and styling hair; trimming beards; or giving shaves.",,395011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-5011,Barbers,detailed,15990.0,17.7,,,,,19.99,41570.0,2.4,12.87,14.49,17.38,23.66,29.37,26770.0,30130.0,36150.0,49220.0,61090.0,,,395011,39-0000,Personal Care and Service Occupations,0.00011188501551066379,664704300.0,0.006966949059896831
Detailed,39-5012,"Hairdressers, Hairstylists, and Cosmetologists","Provide beauty services, such as cutting, coloring, and styling hair, and massaging and treating scalp. May shampoo hair, apply makeup, dress wigs, remove hair, and provide nail and skincare services. Excludes “Makeup Artists, Theatrical and Performance” (39-5091), “Manicurists and Pedicurists” (39-5092), and “Skincare Specialists” (39-5094).",,395012,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,294840.0,2.6,,,,,20.09,41780.0,0.9,11.31,13.87,16.81,22.8,30.44,23520.0,28850.0,34970.0,47420.0,63310.0,,,395012,39-0000,Personal Care and Service Occupations,0.002063050529903947,12318415200.0,0.12911270650281462
Detailed,39-5091,"Makeup Artists, Theatrical and Performance","Apply makeup to performers to reflect period, setting, and situation of their role.",,395091,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-5091,"Makeup Artists, Theatrical and Performance",detailed,4130.0,22.7,,,,,32.97,68590.0,12.1,10.35,10.92,22.79,48.72,67.82,21540.0,22720.0,47390.0,101330.0,141060.0,,,395091,39-0000,Personal Care and Service Occupations,2.8898381116888144e-05,283276700.0,0.002969101205988402
Detailed,39-5092,Manicurists and Pedicurists,Clean and shape customers’ fingernails and toenails. May polish or decorate nails.,,395092,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-5092,Manicurists and Pedicurists,detailed,144810.0,1.7,,,,,17.54,36480.0,1.0,13.11,14.99,16.47,17.75,23.11,27260.0,31180.0,34250.0,36920.0,48080.0,,,395092,39-0000,Personal Care and Service Occupations,0.0010132626076359739,5282668800.0,0.05536910838384274
Detailed,39-5093,Shampooers,Shampoo and rinse customers’ hair.,,395093,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-5093,Shampooers,detailed,7360.0,9.9,,,,,14.07,29260.0,2.3,10.67,12.8,14.2,15.67,17.23,22190.0,26620.0,29530.0,32600.0,35850.0,,,395093,39-0000,Personal Care and Service Occupations,5.149929419377645e-05,215353600.0,0.002257180465156308
Detailed,39-5094,Skincare Specialists,Provide skincare treatments to face and body to enhance an individual’s appearance. Includes electrologists and laser hair removal specialists.,,395094,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-5094,Skincare Specialists,detailed,65270.0,3.1,,,,,24.57,51100.0,2.4,13.27,16.01,20.77,28.24,39.1,27600.0,33310.0,43200.0,58730.0,81320.0,,,395094,39-0000,Personal Care and Service Occupations,0.00045670637663421045,3335297000.0,0.034958167562067405
Detailed,39-6011,Baggage Porters and Bellhops,Handle baggage for travelers at transportation terminals or for guests at hotels or similar establishments.,,396011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-6011,Baggage Porters and Bellhops,detailed,28780.0,6.2,,,,,17.36,36100.0,1.6,11.88,14.51,16.75,18.89,22.89,24710.0,30180.0,34840.0,39290.0,47610.0,,,396011,39-0000,Personal Care and Service Occupations,0.0002013790335457726,1038958000.0,0.01088960528970896
Detailed,39-6012,Concierges,"Assist patrons at hotel, apartment, or office building with personal services. May take messages; arrange or give advice on transportation, business services, or entertainment; or monitor guest requests for housekeeping and maintenance.",,396012,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-6012,Concierges,detailed,41020.0,6.8,,,,,19.34,40230.0,1.2,14.19,16.01,17.86,21.84,27.53,29510.0,33300.0,37150.0,45440.0,57270.0,,,396012,39-0000,Personal Care and Service Occupations,0.0002870245988897704,1650234600.0,0.01729656389326686
Detailed,39-7011,Tour Guides and Escorts,"Escort individuals or groups on sightseeing tours or through places of interest, such as industrial establishments, public buildings, and art galleries.",,397011,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,39-0000,Personal Care and Service Occupations,0.0,0.0,0.0
Detailed,39-7012,Travel Guides,"Plan, organize, and conduct long-distance travel, tours, and expeditions for individuals and groups.",,397012,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,39-0000,Personal Care and Service Occupations,0.0,0.0,0.0
Detailed,39-9011,Childcare Workers,"Attend to children at schools, businesses, private households, and childcare institutions. Perform a variety of tasks, such as dressing, feeding, bathing, and overseeing play. Excludes “Preschool Teachers, Except Special Education” (25-2011) and “Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education” (25-9042).",,399011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-9011,Childcare Workers,detailed,497450.0,1.3,,,,,15.42,32070.0,0.7,10.79,13.0,14.6,17.41,20.8,22450.0,27040.0,30370.0,36200.0,43270.0,,,399011,39-0000,Personal Care and Service Occupations,0.0034807505294421324,15953221500.0,0.16721011362759486
